"de_recipientcode","recipient_name","flow_name","year","usd_disbursement","usd_disbursement_defl"
"CHL","Chile","ODA Grants",2004,79.746131,95.581081
"CHL","Chile","ODA Grants",2005,103.60694,122.574531
"CHL","Chile","ODA Grants",2006,74.018434,85.602262
"CHL","Chile","ODA Grants",2007,78.467371,82.284009
"CHL","Chile","ODA Grants",2008,81.668127,81.112911
"CHL","Chile","ODA Grants",2009,90.32901199999999,90.824498
"CHL","Chile","ODA Grants",2010,134.804055,139.716897
"CHL","Chile","ODA Grants",2011,94.935505,94.240276
"CHL","Chile","ODA Grants",2012,86.408338,88.970691
"CHL","Chile","ODA Grants",2013,86.121285,87.705167
"CHL","Chile","ODA Grants",2014,99.619234,101.171517
"CHL","Chile","ODA Grants",2015,71.601855,82.827121
"CHL","Chile","ODA Grants",2016,67.774008,78.825456
"CHL","Chile","ODA Grants",2017,72.356484,82.235155
"CHL","Chile","ODA Loans",1992,6.658116,9.463618
"CHL","Chile","ODA Loans",1993,167.535335,298.821323
"CHL","Chile","ODA Loans",1994,33.167423,44.588371
"CHL","Chile","ODA Loans",1995,49.309977,55.873971
"CHL","Chile","ODA Loans",1996,76.445737,84.246522
"CHL","Chile","ODA Loans",1997,34.894035,36.894352
"CHL","Chile","ODA Loans",1998,28.672714,32.874463
"CHL","Chile","ODA Loans",1999,15.824992,15.446467
"CHL","Chile","ODA Loans",2000,7.723902999999999,8.407298
"CHL","Chile","ODA Loans",2001,12.346774,16.515902999999998
"CHL","Chile","ODA Loans",2002,2.5403569999999998,3.014911
"CHL","Chile","ODA Loans",2003,8.475878,11.940073
"CHL","Chile","ODA Loans",2004,3.0898250000000003,3.9134189999999998
"CHL","Chile","ODA Loans",2005,13.689808,17.23952
"CHL","Chile","ODA Loans",2006,20.43095,25.363991
"CHL","Chile","ODA Loans",2007,20.022996,22.379775
"CHL","Chile","ODA Loans",2008,5.320266,5.590623
"CHL","Chile","ODA Loans",2009,0,0
"CHL","Chile","ODA Loans",2010,60.912131,67.877438
"CHL","Chile","ODA Loans",2011,104.61236,105.49353500000001
"CHL","Chile","ODA Loans",2012,25.490953,28.505873
"CHL","Chile","ODA Loans",2013,0,0
"CHL","Chile","ODA Loans",2014,165.594558,171.890091
"CHL","Chile","ODA Loans",2015,12.25975,15.032741999999999
"CHL","Chile","ODA Loans",2016,155.702372,189.124019
"CHL","Chile","ODA Loans",2017,34.947238999999996,41.036832000000004
"CHL","Chile","Other Official Flows (non Export Credit)",1992,2.856,5.568938
"CHL","Chile","Other Official Flows (non Export Credit)",1993,1.601,3.04952
"CHL","Chile","Other Official Flows (non Export Credit)",1994,2.327,4.339712
"CHL","Chile","Other Official Flows (non Export Credit)",1995,0,0
"CHL","Chile","Other Official Flows (non Export Credit)",1996,0,0
"CHL","Chile","Other Official Flows (non Export Credit)",1997,0,0
"CHL","Chile","Other Official Flows (non Export Credit)",1998,0,0
"CHL","Chile","Other Official Flows (non Export Credit)",1999,0,0
"CHL","Chile","Other Official Flows (non Export Credit)",2000,48.381860999999994,72.632845
"CHL","Chile","Other Official Flows (non Export Credit)",2001,38.587267,61.483252
"CHL","Chile","Other Official Flows (non Export Credit)",2002,29.685707,45.780965
"CHL","Chile","Other Official Flows (non Export Credit)",2003,37.473249,51.426059
"CHL","Chile","Other Official Flows (non Export Credit)",2004,258.719934,328.702198
"CHL","Chile","Other Official Flows (non Export Credit)",2005,54.586678,67.431538
"CHL","Chile","Other Official Flows (non Export Credit)",2006,63.495503,76.376632
"CHL","Chile","Other Official Flows (non Export Credit)",2007,16.447544,18.573826
"CHL","Chile","Other Official Flows (non Export Credit)",2008,54.520209,58.191618000000005
"CHL","Chile","Other Official Flows (non Export Credit)",2009,111.87098499999999,123.741708
"CHL","Chile","Other Official Flows (non Export Credit)",2010,201.790789,223.270069
"CHL","Chile","Other Official Flows (non Export Credit)",2011,375.453682,384.539809
"CHL","Chile","Other Official Flows (non Export Credit)",2012,119.281381,124.222017
"CHL","Chile","Other Official Flows (non Export Credit)",2013,308.346039,317.008725
"CHL","Chile","Other Official Flows (non Export Credit)",2014,158.294979,161.18458900000002
"CHL","Chile","Other Official Flows (non Export Credit)",2015,162.552662,176.603406
"CHL","Chile","Other Official Flows (non Export Credit)",2016,409.048728,463.8066
"CHL","Chile","Other Official Flows (non Export Credit)",2017,383.63978199999997,436.722464
"CHL","Chile","Private Development Finance",2009,0.4525,0.62479
"CHL","Chile","Private Development Finance",2010,0.785247,1.071213
"CHL","Chile","Private Development Finance",2011,0.017,0.022722
"CHL","Chile","Private Development Finance",2012,0.0704,0.09237599999999999
"CHL","Chile","Private Development Finance",2013,1.256095,1.620619
"CHL","Chile","Private Development Finance",2014,0.6925,0.878172
"CHL","Chile","Private Development Finance",2015,3.548488,4.458527999999999
"CHL","Chile","Private Development Finance",2016,5.45633,6.507824
"CHL","Chile","Private Development Finance",2017,3.661022,4.451091
"CHN","China (People's Republic of)","Equity Investment",1995,0,0
"CHN","China (People's Republic of)","Equity Investment",1997,1.927822,2.968495
"CHN","China (People's Republic of)","Equity Investment",1998,1.630217,2.508874
"CHN","China (People's Republic of)","Equity Investment",1999,1.716723,2.73277
"CHN","China (People's Republic of)","Equity Investment",2000,0.24396700000000002,0.44175899999999996
"CHN","China (People's Republic of)","Equity Investment",2001,0.203296,0.366697
"CHN","China (People's Republic of)","Equity Investment",2002,0.018592,0.031716
"CHN","China (People's Republic of)","Equity Investment",2003,0.874378,1.2877
"CHN","China (People's Republic of)","Equity Investment",2004,25.885727000000003,23.233726
"CHN","China (People's Republic of)","Equity Investment",2005,26.02331,32.97027
"CHN","China (People's Republic of)","Equity Investment",2006,1.910649,2.1479150000000002
"CHN","China (People's Republic of)","Equity Investment",2007,119.88291099999999,114.710254
"CHN","China (People's Republic of)","Equity Investment",2008,163.792459,164.641055
"CHN","China (People's Republic of)","Equity Investment",2009,68.835794,77.231447
"CHN","China (People's Republic of)","Equity Investment",2010,77.513474,85.959002
"CHN","China (People's Republic of)","Equity Investment",2011,67.950485,70.933807
"CHN","China (People's Republic of)","Equity Investment",2012,31.655352,32.575958
"CHN","China (People's Republic of)","Equity Investment",2013,34.468947,35.418457000000004
"CHN","China (People's Republic of)","Equity Investment",2014,27.709393000000002,27.172697
"CHN","China (People's Republic of)","Equity Investment",2015,8.075785,9.043535
"CHN","China (People's Republic of)","Equity Investment",2016,27.672694,31.889962
"CHN","China (People's Republic of)","Equity Investment",2017,41.135422999999996,47.75824
"CHN","China (People's Republic of)","Equity Investment",2018,40.780049,44.9007
"CHN","China (People's Republic of)","Equity Investment",2019,28.937227999999998,32.928976
"CHN","China (People's Republic of)","Equity Investment",2020,40.533938,44.525952
"CHN","China (People's Republic of)","Equity Investment",2021,44.608501999999994,45.934517
"CHN","China (People's Republic of)","Equity Investment",2022,35.600545,38.853742000000004
"CHN","China (People's Republic of)","ODA Grants",1992,130.874365,155.839593
"CHN","China (People's Republic of)","ODA Grants",1993,90.947919,105.938702
"CHN","China (People's Republic of)","ODA Grants",1994,56.704279,96.918576
"CHN","China (People's Republic of)","ODA Grants",1995,59.169992,89.523525
"CHN","China (People's Republic of)","ODA Grants",1996,107.800591,140.061181
"CHN","China (People's Republic of)","ODA Grants",1997,114.837666,170.416011
"CHN","China (People's Republic of)","ODA Grants",1998,197.958602,297.110176
"CHN","China (People's Republic of)","ODA Grants",1999,171.14043,228.22377
"CHN","China (People's Republic of)","ODA Grants",2000,188.941871,285.534657
"CHN","China (People's Republic of)","ODA Grants",2001,371.717002,658.702987
"CHN","China (People's Republic of)","ODA Grants",2002,454.827237,729.209057
"CHN","China (People's Republic of)","ODA Grants",2003,994.406709,1198.184804
"CHN","China (People's Republic of)","ODA Grants",2004,1168.432081,1302.698075
"CHN","China (People's Republic of)","ODA Grants",2005,1228.221952,1401.085813
"CHN","China (People's Republic of)","ODA Grants",2006,1303.271994,1450.036447
"CHN","China (People's Republic of)","ODA Grants",2007,1391.3018749999999,1453.101373
"CHN","China (People's Republic of)","ODA Grants",2008,1493.773839,1479.23542
"CHN","China (People's Republic of)","ODA Grants",2009,1401.335849,1397.52709
"CHN","China (People's Republic of)","ODA Grants",2010,1424.848259,1408.669177
"CHN","China (People's Republic of)","ODA Grants",2011,1350.507943,1214.234685
"CHN","China (People's Republic of)","ODA Grants",2012,1118.865913,1129.972064
"CHN","China (People's Republic of)","ODA Grants",2013,907.325262,928.81899
"CHN","China (People's Republic of)","ODA Grants",2014,792.470319,805.911069
"CHN","China (People's Republic of)","ODA Grants",2015,735.741189,861.700282
"CHN","China (People's Republic of)","ODA Grants",2016,688.823783,814.821373
"CHN","China (People's Republic of)","ODA Grants",2017,694.5782330000001,802.653442
"CHN","China (People's Republic of)","ODA Grants",2018,738.963984,809.929513
"CHN","China (People's Republic of)","ODA Grants",2019,737.898377,834.936491
"CHN","China (People's Republic of)","ODA Grants",2020,765.139355,834.647058
"CHN","China (People's Republic of)","ODA Grants",2021,650.616436,668.058036
"CHN","China (People's Republic of)","ODA Grants",2022,518.925818,559.056036
"CHN","China (People's Republic of)","ODA Grants",2023,502.375135,502.375135
"CHN","China (People's Republic of)","ODA Loans",1992,1369.572969,1452.157215
"CHN","China (People's Republic of)","ODA Loans",1993,1691.948467,1668.154276
"CHN","China (People's Republic of)","ODA Loans",1994,1678.680166,1550.324507
"CHN","China (People's Republic of)","ODA Loans",1995,2331.911903,1940.029865
"CHN","China (People's Republic of)","ODA Loans",1996,1280.114985,1234.096364
"CHN","China (People's Republic of)","ODA Loans",1997,971.7665549999999,1078.983429
"CHN","China (People's Republic of)","ODA Loans",1998,1431.525381,1470.857629
"CHN","China (People's Republic of)","ODA Loans",1999,1539.910769,1466.704774
"CHN","China (People's Republic of)","ODA Loans",2000,1475.004703,1698.54441
"CHN","China (People's Republic of)","ODA Loans",2001,1366.373529,1619.988716
"CHN","China (People's Republic of)","ODA Loans",2002,1446.932886,1616.54717
"CHN","China (People's Republic of)","ODA Loans",2003,1252.171146,1207.754583
"CHN","China (People's Republic of)","ODA Loans",2004,1498.717253,1309.981544
"CHN","China (People's Republic of)","ODA Loans",2005,1747.635869,1511.585974
"CHN","China (People's Republic of)","ODA Loans",2006,1186.1095050000001,1077.49252
"CHN","China (People's Republic of)","ODA Loans",2007,1239.261194,1136.159645
"CHN","China (People's Republic of)","ODA Loans",2008,1247.377361,1034.956534
"CHN","China (People's Republic of)","ODA Loans",2009,1378.238165,1101.875902
"CHN","China (People's Republic of)","ODA Loans",2010,1080.845213,894.774691
"CHN","China (People's Republic of)","ODA Loans",2011,1303.309462,1096.26311
"CHN","China (People's Republic of)","ODA Loans",2012,1165.8486560000001,1078.91897
"CHN","China (People's Republic of)","ODA Loans",2013,789.975757,742.3561090000001
"CHN","China (People's Republic of)","ODA Loans",2014,581.909068,574.0295590000001
"CHN","China (People's Republic of)","ODA Loans",2015,784.46064,907.491708
"CHN","China (People's Republic of)","ODA Loans",2016,788.65891,939.1876520000001
"CHN","China (People's Republic of)","ODA Loans",2017,609.818134,704.9162249999999
"CHN","China (People's Republic of)","ODA Loans",2018,749.1329529999999,817.7957779999999
"CHN","China (People's Republic of)","ODA Loans",2019,623.988524,704.168887
"CHN","China (People's Republic of)","ODA Loans",2020,732.1970269999999,793.807886
"CHN","China (People's Republic of)","ODA Loans",2021,510.312222,523.055429
"CHN","China (People's Republic of)","ODA Loans",2022,638.630039,694.197153
"CHN","China (People's Republic of)","ODA Loans",2023,549.238845,549.238845
"CHN","China (People's Republic of)","Other Official Flows (non Export Credit)",1992,52.989,103.323687
"CHN","China (People's Republic of)","Other Official Flows (non Export Credit)",1993,881.6279420000001,701.7770640000001
"CHN","China (People's Republic of)","Other Official Flows (non Export Credit)",1994,821.696673,647.196678
"CHN","China (People's Republic of)","Other Official Flows (non Export Credit)",1995,1489.096703,928.954646
"CHN","China (People's Republic of)","Other Official Flows (non Export Credit)",1996,1120.183823,811.597582
"CHN","China (People's Republic of)","Other Official Flows (non Export Credit)",1997,923.768594,740.60353
"CHN","China (People's Republic of)","Other Official Flows (non Export Credit)",1998,421.55080100000004,365.714918
"CHN","China (People's Republic of)","Other Official Flows (non Export Credit)",1999,529.452504,404.694488
"CHN","China (People's Republic of)","Other Official Flows (non Export Credit)",2000,1550.795053,2310.570044
"CHN","China (People's Republic of)","Other Official Flows (non Export Credit)",2001,1979.681626,2794.506057
"CHN","China (People's Republic of)","Other Official Flows (non Export Credit)",2002,2007.481071,2965.413533
"CHN","China (People's Republic of)","Other Official Flows (non Export Credit)",2003,1668.941246,2189.623532
"CHN","China (People's Republic of)","Other Official Flows (non Export Credit)",2004,1288.826454,1585.515143
"CHN","China (People's Republic of)","Other Official Flows (non Export Credit)",2005,1129.265274,1385.35074
"CHN","China (People's Republic of)","Other Official Flows (non Export Credit)",2006,1734.75056,2003.932842
"CHN","China (People's Republic of)","Other Official Flows (non Export Credit)",2007,1851.616824,1980.69039
"CHN","China (People's Republic of)","Other Official Flows (non Export Credit)",2008,2721.885596,2912.780057
"CHN","China (People's Republic of)","Other Official Flows (non Export Credit)",2009,2283.248117,2560.811243
"CHN","China (People's Republic of)","Other Official Flows (non Export Credit)",2010,3984.584983,4341.1643030000005
"CHN","China (People's Republic of)","Other Official Flows (non Export Credit)",2011,4647.533885,4774.014602
"CHN","China (People's Republic of)","Other Official Flows (non Export Credit)",2012,4392.91447,4592.147004
"CHN","China (People's Republic of)","Other Official Flows (non Export Credit)",2013,4406.592207,4492.828836
"CHN","China (People's Republic of)","Other Official Flows (non Export Credit)",2014,5124.10039,5141.789901
"CHN","China (People's Republic of)","Other Official Flows (non Export Credit)",2015,6353.4536450000005,6744.5707680000005
"CHN","China (People's Republic of)","Other Official Flows (non Export Credit)",2016,5494.871255,6030.104712
"CHN","China (People's Republic of)","Other Official Flows (non Export Credit)",2017,6346.545959,6711.122796000001
"CHN","China (People's Republic of)","Other Official Flows (non Export Credit)",2018,6901.594858,6973.318461
"CHN","China (People's Republic of)","Other Official Flows (non Export Credit)",2019,4430.194285,4828.6463539999995
"CHN","China (People's Republic of)","Other Official Flows (non Export Credit)",2020,3688.661812,3958.862285
"CHN","China (People's Republic of)","Other Official Flows (non Export Credit)",2021,3967.5002210000002,4019.005973
"CHN","China (People's Republic of)","Other Official Flows (non Export Credit)",2022,3356.5281370000002,3525.803424
"CHN","China (People's Republic of)","Other Official Flows (non Export Credit)",2023,2717.733732,2717.733732
"CHN","China (People's Republic of)","Private Development Finance",2009,28.001376,38.662926
"CHN","China (People's Republic of)","Private Development Finance",2010,15.220597999999999,20.763517
"CHN","China (People's Republic of)","Private Development Finance",2011,28.377677,37.929518
"CHN","China (People's Republic of)","Private Development Finance",2012,26.677947999999997,35.005798999999996
"CHN","China (People's Republic of)","Private Development Finance",2013,19.924489,24.347175999999997
"CHN","China (People's Republic of)","Private Development Finance",2014,9.866232,12.511556
"CHN","China (People's Republic of)","Private Development Finance",2015,18.962733,23.542982000000002
"CHN","China (People's Republic of)","Private Development Finance",2016,22.11972,26.949733000000002
"CHN","China (People's Republic of)","Private Development Finance",2017,82.616133,100.16061499999999
"CHN","China (People's Republic of)","Private Development Finance",2018,104.1657,121.946791
"CHN","China (People's Republic of)","Private Development Finance",2019,123.24866899999999,143.635975
